frame,work_ms,stream_ms,interval_ms,pending,inflight,ready
605,7.300335,0.001650,8.630316,0,0,true
606,7.390135,0.001900,8.356686,0,0,true
607,3.820223,0.001970,8.446816,0,0,true
608,5.168134,0.001330,7.876486,0,0,true
609,8.521546,0.001760,8.225826,0,0,true
610,5.698014,0.001590,8.525396,0,0,true
611,3.723072,0.001910,8.755287,0,0,true
612,8.428126,0.002000,7.796635,0,0,true
613,6.246075,0.001480,8.432006,0,0,true
614,3.509783,0.045510,8.303296,87,32,true
615,9.065486,0.416430,8.567967,55,32,true
616,6.454975,0.355740,9.104236,23,23,true
617,3.591472,0.237370,7.511496,0,0,true
618,6.007814,0.001470,8.648506,0,0,true
619,8.363466,0.001330,8.064446,0,0,true
620,4.987684,0.001420,8.412446,0,0,true
621,4.396583,0.001300,9.043787,0,0,true
622,8.448666,0.002170,7.455175,0,0,true
623,5.071564,0.001590,8.501526,0,0,true
624,3.660003,0.001760,8.128696,0,0,true
625,8.572637,0.001850,8.716756,0,0,true
626,7.304085,0.096790,8.576377,87,32,true
627,4.381993,0.541450,8.361636,55,32,true
628,6.415494,0.394170,8.438476,23,23,true
629,8.682696,0.278370,8.474476,0,0,true
630,4.425714,0.001530,8.684806,0,0,true
631,3.240762,0.001280,7.483126,0,0,true
632,8.547906,0.002130,8.298976,0,0,true
633,6.544375,0.001610,8.551946,0,0,true
634,3.742193,0.001790,8.602386,0,0,true
635,8.034586,0.001470,7.798006,0,0,true
636,7.252695,0.001500,9.090837,0,0,true
637,3.838612,0.001690,8.310076,0,0,true
638,4.831774,0.001560,7.895455,0,0,true
639,8.580946,0.001710,8.888827,0,0,true
640,6.762025,0.001630,8.583116,0,0,true
641,3.449512,0.001390,7.818226,0,0,true
642,4.760743,0.001700,8.506356,0,0,true
643,8.577546,0.001610,7.818256,0,0,true
644,6.148364,0.001370,8.581246,0,0,true
645,3.584902,0.001210,8.205036,0,0,true
646,8.552216,0.001690,8.641246,0,0,true
647,6.371455,0.001190,8.555026,0,0,true
648,3.679223,0.001360,8.427946,0,0,true
649,7.791196,0.001840,7.736046,0,0,true
650,7.380626,0.001690,8.827706,0,0,true
651,3.851862,0.001570,8.437187,0,0,true
652,5.124004,0.001890,7.908205,0,0,true
653,8.646307,0.001720,8.180776,0,0,true
654,5.699404,0.001530,8.649517,0,0,true
655,3.776613,0.001740,8.755996,0,0,true
656,8.733526,0.001620,7.832906,0,0,true
657,6.081564,0.001480,8.736896,0,0,true
658,3.599683,0.001300,8.138666,0,0,true
659,7.396376,0.002260,7.657715,0,0,true
660,7.640815,0.001490,8.452247,0,0,true
661,4.034533,0.001720,8.700396,0,0,true
662,6.097314,0.048050,8.094406,87,32,true
663,9.059466,0.530750,8.155246,57,32,true
664,4.782854,0.397411,9.064436,25,25,true
665,3.900893,0.293960,7.854376,0,0,true
666,8.648076,0.001880,8.960387,0,0,true
667,6.797925,0.001770,8.650316,0,0,true
668,3.477472,0.001350,7.853646,0,0,true
669,6.783205,0.001770,8.535056,0,0,true
670,7.790826,0.001990,7.843445,0,0,true
671,4.309143,0.001760,8.850167,0,0,true
672,7.480665,0.001440,8.367896,0,0,true
673,7.185755,0.002030,8.542606,0,0,true
674,3.803523,0.001500,8.244546,0,0,true
675,5.459424,0.001970,7.862426,0,0,true
676,8.298346,0.002070,8.516896,0,0,true
677,5.687304,0.001910,8.301826,0,0,true
678,4.169793,0.001630,8.743627,0,0,true
679,8.327516,0.002510,8.230956,0,0,true
680,5.077733,0.002230,8.331266,0,0,true
681,3.843983,0.002140,8.136025,0,0,true
682,8.411526,0.002330,7.901806,0,0,true
683,6.638605,0.001990,8.415736,0,0,true
684,3.597212,0.002160,8.697017,0,0,true
685,8.304926,0.002360,8.654776,0,0,true
686,6.672105,0.001520,8.307516,0,0,true
687,3.511192,0.001650,7.728766,0,0,true
688,7.382815,0.001820,8.568016,0,0,true
689,7.588396,0.001470,8.439006,0,0,true
690,4.464094,0.146810,8.645536,87,32,true
691,5.806574,0.534660,7.526666,55,32,true
692,9.023397,0.494811,8.863506,23,23,true
693,5.126724,0.254090,9.048157,0,0,true
694,3.346402,0.002150,8.184576,0,0,true
695,8.646166,0.002150,8.404866,0,0,true
696,6.850635,0.001600,8.648306,0,0,true
697,3.600323,0.001630,7.907496,0,0,true
698,6.894955,0.001770,8.657456,0,0,true
699,7.668726,0.001690,7.951926,0,0,true
700,4.127103,0.001240,8.724496,0,0,true
701,5.758324,0.001730,8.141926,0,0,true
702,8.309826,0.003330,7.817056,0,0,true
703,4.507363,0.002460,8.313626,0,0,true
704,4.188163,0.002050,8.568186,0,0,true
705,8.509526,0.001990,8.247856,0,0,true
706,6.640045,0.001600,8.513456,0,0,true
707,3.620032,0.001900,8.699817,0,0,true
708,7.699646,0.001860,7.678615,0,0,true
709,7.731635,0.001470,8.758697,0,0,true
710,4.010233,0.041260,7.734825,87,32,true
711,4.908773,0.408500,9.071577,55,32,true
712,9.024056,0.387860,7.969196,23,23,true
713,6.169545,0.244640,9.042226,0,0,true
714,3.486333,0.001940,8.230016,0,0,true
715,7.414765,0.001980,7.545816,0,0,true
716,7.487915,0.002110,8.475646,0,0,true
717,3.981933,0.002050,8.547596,0,0,true
718,5.075474,0.001360,8.038806,0,0,true
719,8.533476,0.002000,9.132557,0,0,true
720,6.314834,0.001830,8.535956,0,0,true
721,3.594772,0.001770,8.372366,0,0,true
722,7.382776,0.001910,7.653495,0,0,true
723,7.359005,0.001370,8.439057,0,0,true
724,3.855883,0.001480,8.415276,0,0,true
725,5.384214,0.001920,7.913475,0,0,true
726,8.388246,0.001550,8.440687,0,0,true
727,5.565104,0.001680,8.392616,0,0,true
728,4.375993,0.001340,8.621166,0,0,true
729,8.480196,0.002020,8.433636,0,0,true
730,6.236345,0.001790,8.483716,0,0,true
731,3.628203,0.001560,8.292886,0,0,true
732,7.750386,0.001770,7.684456,0,0,true
733,7.250966,0.001730,8.807176,0,0,true
734,3.732943,0.001380,8.306516,0,0,true
735,7.299995,0.001860,8.789337,0,0,true
736,6.544495,0.001340,7.303335,0,0,true
737,3.523213,0.002630,8.602556,0,0,true
738,8.195815,0.002130,8.584277,0,0,true
739,6.671425,0.001810,8.199395,0,0,true
740,3.797703,0.002060,8.730727,0,0,true
741,7.948285,0.001440,7.855796,0,0,true
742,7.215585,0.001770,9.008686,0,0,true
743,3.883033,0.002010,8.276966,0,0,true
744,5.496984,0.001820,7.941516,0,0,true
745,8.392006,0.001900,8.537446,0,0,true
746,5.367484,0.001410,8.403326,0,0,true
747,3.686033,0.001900,8.426726,0,0,true
748,8.347706,0.001900,7.746716,0,0,true
749,6.333345,0.001690,8.351876,0,0,true
750,3.894723,0.002410,8.391706,0,0,true
751,8.662846,0.003000,8.952737,0,0,true
752,7.124915,0.004260,8.666786,0,0,true
753,3.761763,0.003120,8.182166,0,0,true
754,6.186324,0.042240,7.822496,87,32,true
755,9.236136,0.535000,8.244736,56,32,true
756,5.420004,0.530591,9.239956,24,24,true
757,3.788313,0.421250,7.480696,0,0,true
758,8.354666,0.042580,8.848766,87,32,true
759,7.050065,0.390171,8.359066,55,32,true
760,3.864663,0.356390,8.108816,23,23,true
761,7.765175,0.272580,8.921417,0,0,true
762,6.242815,0.001690,7.768815,0,0,true
763,3.630263,0.001930,8.300776,0,0,true
764,8.210376,0.002010,8.687337,0,0,true
765,6.605054,0.001890,8.213596,0,0,true
766,3.803083,0.001540,8.661346,0,0,true
767,8.005215,0.001640,7.860426,0,0,true
768,5.841245,0.001830,8.009445,0,0,true
769,4.136613,0.001620,8.901347,0,0,true
770,8.334746,0.001990,8.196866,0,0,true
771,6.480285,0.001360,8.338256,0,0,true
772,3.585433,0.002190,8.540656,0,0,true
773,7.435325,0.002090,7.644666,0,0,true
774,7.521215,0.001830,8.493966,0,0,true
775,3.944613,0.001310,8.577296,0,0,true
776,5.230284,0.002050,8.003136,0,0,true
777,8.820606,0.002120,8.284096,0,0,true
778,5.689775,0.001830,8.825116,0,0,true
779,3.904033,0.001930,7.751206,0,0,true
780,8.786976,0.001920,8.962257,0,0,true
781,6.047524,0.001250,8.789346,0,0,true
782,3.583962,0.001940,8.106966,0,0,true
783,7.269016,0.001900,7.643205,0,0,true
784,7.811196,0.001080,8.293106,0,0,true
785,3.928753,0.001570,8.869557,0,0,true
786,4.197733,0.001890,7.989656,0,0,true
787,9.242286,0.001890,8.255386,0,0,true
788,6.631125,0.001530,9.244166,0,0,true
789,3.406582,0.001340,7.641136,0,0,true
790,4.136123,0.001920,8.465696,0,0,true
791,9.313967,0.002070,8.195286,0,0,true
792,6.873495,0.001590,9.316097,0,0,true
793,3.456472,0.001470,7.930096,0,0,true
794,4.687003,0.001690,8.514376,0,0,true
795,9.358127,0.001900,7.746275,0,0,true
796,5.866175,0.001300,9.359917,0,0,true
797,3.476503,0.001500,7.922936,0,0,true
798,8.798997,0.001240,8.532676,0,0,true
799,6.009114,0.002410,8.802337,0,0,true
800,3.259172,0.003020,8.067566,0,0,true
801,7.219775,0.002020,8.315766,0,0,true
802,8.344406,0.001870,8.275256,0,0,true
803,4.189893,0.001370,8.347996,0,0,true
804,3.331802,0.001440,8.212326,0,0,true
805,9.129786,0.002010,8.393566,0,0,true
806,7.219856,0.045280,9.131656,87,32,true
807,3.933353,0.377731,8.280166,55,32,true
808,4.691864,0.477551,7.996316,23,23,true
809,9.688637,0.265620,8.753367,0,0,true
810,6.391934,0.001630,9.690637,0,0,true
811,3.427323,0.001410,7.450745,0,0,true
812,5.062354,0.001320,8.486506,0,0,true
813,9.084977,0.001850,8.123136,0,0,true
814,5.695244,0.001280,9.087997,0,0,true
815,3.403353,0.001870,7.774005,0,0,true
816,8.711816,0.001290,8.461897,0,0,true
817,6.112004,0.001680,8.715516,0,0,true
818,3.498152,0.039010,8.172646,87,32,true
819,9.555057,0.519810,8.558616,55,32,true
820,6.611975,0.472080,9.557187,23,23,true
821,3.818962,0.377490,7.670826,0,0,true
822,6.598635,0.001850,8.880796,0,0,true
823,8.045025,0.001430,7.657866,0,0,true
824,4.818254,0.001890,9.101856,0,0,true
825,4.549053,0.002230,7.878246,0,0,true
826,8.174676,0.001970,8.605846,0,0,true
827,6.517115,0.001570,8.177876,0,0,true
828,3.743853,0.002360,8.577486,0,0,true
829,7.992486,0.001890,7.803336,0,0,true
830,5.751904,0.001940,8.016936,0,0,true
831,4.035103,0.001470,8.810736,0,0,true
832,8.140906,0.001930,8.093376,0,0,true
833,6.434665,0.001790,8.144356,0,0,true
834,3.534533,0.002120,8.493256,0,0,true
835,7.953505,0.001860,8.592877,0,0,true
836,6.492365,0.001630,7.956255,0,0,true
837,3.698852,0.001580,8.549497,0,0,true
838,8.029446,0.001770,8.755646,0,0,true
839,6.520714,0.001190,8.032446,0,0,true
840,3.646893,0.001970,8.573226,0,0,true
841,7.630695,0.001330,7.704276,0,0,true
842,6.926115,0.001810,8.687436,0,0,true
843,3.710872,0.001810,7.983286,0,0,true
844,7.380805,0.001410,8.767136,0,0,true
845,7.306425,0.001050,8.436566,0,0,true
846,3.960983,0.001450,8.363296,0,0,true
847,5.875324,0.001400,8.017196,0,0,true
848,8.119375,0.001860,8.933747,0,0,true
849,6.377775,0.001401,8.122505,0,0,true
850,3.873032,0.001150,8.435067,0,0,true
851,8.089976,0.001250,7.928715,0,0,true
852,5.662264,0.001810,8.093596,0,0,true
853,3.816962,0.001580,8.718977,0,0,true
854,7.760996,0.043330,7.872555,87,32,true
855,7.560825,0.378810,8.818197,55,32,true
856,4.354133,0.333600,8.617366,23,23,true
857,7.844136,0.375270,8.413186,0,0,true
858,5.358944,0.001660,7.848056,0,0,true
859,3.888093,0.001940,8.418416,0,0,true
860,7.827555,0.002020,7.947446,0,0,true
861,7.078215,0.001210,8.870886,0,0,true
862,4.016313,0.001730,8.138186,0,0,true
863,6.565885,0.001900,8.074426,0,0,true
864,7.672336,0.001960,8.625876,0,0,true
865,5.474754,0.001630,8.730057,0,0,true
866,4.412463,0.001480,7.543465,0,0,true
867,7.820006,0.001910,8.449186,0,0,true
868,6.965735,0.001860,8.886667,0,0,true
869,3.974603,0.002120,8.302036,0,0,true
870,7.106135,0.002050,8.044426,0,0,true
871,7.358685,0.002160,8.345236,0,0,true
872,4.150543,0.001560,8.427226,0,0,true
873,7.340465,0.002050,8.222226,0,0,true
874,7.001795,0.001540,8.408676,0,0,true
875,4.221993,0.001970,8.254066,0,0,true
876,7.522456,0.001840,8.511036,0,0,true
877,6.899525,0.002110,8.593706,0,0,true
878,3.803943,0.002200,7.967806,0,0,true
879,5.947744,0.001970,7.874836,0,0,true
880,7.983555,0.001890,9.310367,0,0,true
881,6.568685,0.001620,7.987205,0,0,true
882,4.221693,0.054950,8.842387,87,32,true
883,8.453336,0.503571,7.283695,55,32,true
884,5.517084,0.401441,8.458226,23,23,true
885,4.124823,0.312030,8.585467,0,0,true
886,7.773826,0.001920,8.151175,0,0,true
887,7.081515,0.002240,8.842107,0,0,true
888,3.885883,0.002450,8.144746,0,0,true
889,5.830794,0.002050,7.945906,0,0,true
890,7.686966,0.001680,8.890996,0,0,true
891,5.586754,0.001350,7.690846,0,0,true
892,3.935143,0.001980,8.647716,0,0,true
893,7.704725,0.001920,7.995856,0,0,true
894,7.181285,0.001960,8.764186,0,0,true
895,4.169823,0.002750,8.240976,0,0,true
896,6.921575,0.002070,8.228736,0,0,true
897,6.960625,0.002310,7.982166,0,0,true
898,4.579604,0.002050,9.019446,0,0,true
899,7.354385,0.001950,7.639756,0,0,true
900,5.874084,0.001770,8.424866,0,0,true
901,6.262084,0.001920,8.934297,0,0,true
902,7.341775,0.045500,8.321156,87,32,true
903,5.002993,0.388350,8.404116,55,32,true
904,5.474904,0.383150,8.060066,23,23,true
905,8.152636,0.269520,8.532626,0,0,true
906,5.306234,0.001630,8.156116,0,0,true
907,4.019153,0.001900,8.364946,0,0,true
908,7.614585,0.001910,8.077516,0,0,true
909,7.167755,0.001440,8.671226,0,0,true
910,4.273033,0.001420,8.223616,0,0,true
911,7.263115,0.001950,8.331036,0,0,true
912,6.889535,0.001600,8.321266,0,0,true
913,3.917743,0.001500,7.945806,0,0,true
914,7.473566,0.001960,8.974796,0,0,true
915,7.253875,0.001880,8.530087,0,0,true
916,4.270033,0.001810,8.311726,0,0,true
917,7.247855,0.001630,8.346336,0,0,true
918,7.181015,0.002710,8.304566,0,0,true
919,3.534052,0.002340,8.240916,0,0,true
920,3.185733,0.002450,7.594495,0,0,true
921,7.887376,0.002420,8.246196,0,0,true
922,7.501665,0.002450,8.947117,0,0,true
923,4.848804,0.001670,8.560326,0,0,true
924,5.946444,0.002240,7.908636,0,0,true
925,7.494475,0.001900,8.006816,0,0,true
926,4.734133,0.001310,8.550726,0,0,true
927,7.237746,0.001320,8.790316,0,0,true
928,6.809085,0.001850,8.295056,0,0,true
929,3.745223,0.001200,7.865266,0,0,true
930,7.171186,0.002160,8.804256,0,0,true
931,6.894715,0.001090,8.227296,0,0,true
932,3.955473,0.001270,7.950696,0,0,true
933,7.564355,0.001520,9.012577,0,0,true
934,6.280085,0.001090,7.568045,0,0,true
935,3.743903,0.001650,8.338696,0,0,true
936,7.561475,0.001660,8.801317,0,0,true
937,7.276625,0.001620,8.617826,0,0,true
938,4.570573,0.001420,8.332976,0,0,true
939,4.824563,0.001930,7.584116,0,0,true
940,7.441235,0.002010,8.883286,0,0,true
941,7.125145,0.001970,8.500586,0,0,true
942,4.439033,0.002200,8.185896,0,0,true
943,7.149365,0.001910,8.497766,0,0,true
944,6.864425,0.001220,8.205416,0,0,true
945,4.036093,0.002150,7.921426,0,0,true
946,7.001035,0.039540,8.093036,87,32,true
947,7.900155,0.490260,9.062087,55,32,true
948,4.713714,0.430931,7.903665,23,23,true
949,4.334903,0.294920,8.771927,0,0,true
950,7.332385,0.042590,8.394236,87,32,true
951,7.462965,0.407180,8.388456,55,32,true
952,4.468944,0.373381,7.466555,23,23,true
953,4.312494,0.292631,8.526286,0,0,true
954,7.246805,0.001910,8.372427,0,0,true
955,7.153445,0.002060,8.307226,0,0,true
956,5.307543,0.001760,8.212556,0,0,true
957,5.824444,0.002490,8.367916,0,0,true
958,7.303625,0.002240,8.884336,0,0,true
959,6.692355,0.002240,8.364726,0,0,true
960,3.950463,0.002250,7.753896,0,0,true
961,7.237906,0.002000,9.011076,0,0,true
962,7.088116,0.002120,8.297986,0,0,true
963,4.605454,0.001810,8.118296,0,0,true
964,7.122445,0.001420,8.662207,0,0,true
965,6.460244,0.001720,8.178236,0,0,true
966,3.715753,0.001910,7.518455,0,0,true
967,7.132806,0.001760,8.771766,0,0,true
968,6.964975,0.001320,8.188066,0,0,true
969,4.420133,0.001190,8.020576,0,0,true
970,7.060215,0.001940,8.478156,0,0,true
971,7.241945,0.002020,9.131457,0,0,true
972,5.402594,0.002050,8.302396,0,0,true
973,4.366364,0.001490,7.459835,0,0,true
974,7.274525,0.002350,8.424117,0,0,true
975,6.861395,0.002220,8.334956,0,0,true
976,5.388424,0.001680,8.918196,0,0,true
977,7.255976,0.001760,8.446996,0,0,true
978,6.563685,0.002060,8.313666,0,0,true
979,3.874633,0.002910,7.624076,0,0,true
980,7.181476,0.002720,8.933996,0,0,true
981,6.958105,0.001490,8.237536,0,0,true
982,4.698074,0.001900,8.014636,0,0,true
983,7.272735,0.002470,8.754717,0,0,true
984,6.904775,0.002800,8.336016,0,0,true
985,4.252383,0.002470,7.944645,0,0,true
986,7.164326,0.002430,8.310576,0,0,true
987,6.885245,0.002390,8.220586,0,0,true
988,5.722104,0.002290,8.941787,0,0,true
989,6.591364,0.002440,7.780466,0,0,true
990,6.100264,0.002300,8.649896,0,0,true
991,5.964824,0.001990,8.156896,0,0,true
992,6.153604,0.002990,8.022726,0,0,true
993,7.213616,0.002700,9.211936,0,0,true
994,6.424175,0.002310,8.271476,0,0,true
995,3.759162,0.002240,7.433486,0,0,true
996,7.008345,0.002080,8.818716,0,0,true
997,6.829205,0.001540,8.064836,0,0,true
998,6.492285,0.051501,8.888826,87,32,true
999,6.370554,0.001300,8.549447,87,32,true
1000,4.254513,0.001850,7.429325,87,32,true
1001,6.607635,0.002000,8.312706,87,32,true
1002,6.881755,0.001580,8.664156,87,32,true
1003,7.178705,0.436270,8.940717,55,32,true
1004,4.309093,0.001710,8.238236,55,32,true
1005,6.922225,0.001350,8.368006,55,32,true
1006,7.258925,0.415930,7.982546,23,23,true
1007,4.252793,0.294770,8.318246,0,0,true
1008,6.591445,0.001860,8.312206,0,0,true
1009,6.957085,0.001570,8.650476,0,0,true
1010,5.271154,0.031610,8.016526,87,32,true
1011,7.347045,0.454590,8.328316,55,32,true
1012,6.514785,0.386970,8.406106,23,23,true
1013,4.681274,0.278261,8.571896,0,0,true
1014,6.925745,0.001450,7.738346,0,0,true
1015,6.795855,0.001240,8.982547,0,0,true
1016,5.376294,0.001230,7.851965,0,0,true
1017,6.313455,0.001160,8.432926,0,0,true
1018,6.738104,0.001320,8.385717,0,0,true
1019,4.518713,0.001780,7.751245,0,0,true
1020,6.875925,0.001720,8.575816,0,0,true
1021,6.883305,0.001530,8.932987,0,0,true
1022,5.879004,0.001460,7.939346,0,0,true
1023,4.485284,0.001400,7.935645,0,0,true
1024,6.945195,0.001380,8.545177,0,0,true
1025,6.994615,0.003600,9.005706,0,0,true
1026,6.374895,0.001380,8.057306,0,0,true
1027,4.211523,0.001980,8.434046,0,0,true
1028,7.049085,0.001960,8.270866,0,0,true
1029,6.837075,0.002150,8.110366,0,0,true
1030,4.581513,0.002020,7.897336,0,0,true
1031,6.956545,0.001950,8.641486,0,0,true
1032,6.570355,0.002230,7.978396,0,0,true
1033,4.881004,0.001440,8.629586,0,0,true
1034,7.099985,0.001900,8.941447,0,0,true
1035,6.615984,0.002310,8.167346,0,0,true
1036,3.946013,0.002120,7.674765,0,0,true
1037,7.096115,0.001660,9.004517,0,0,true
1038,7.182755,0.001450,8.152796,0,0,true
1039,3.767702,0.004010,8.243746,0,0,true
1040,5.588154,0.001970,8.827246,0,0,true
1041,7.077025,0.002100,7.647106,0,0,true
1042,6.427914,0.001410,8.133376,0,0,true
1043,4.596283,0.001400,8.484326,0,0,true
1044,7.092245,0.001860,8.653526,0,0,true
1045,6.603165,0.001650,8.119366,0,0,true
1046,4.524524,0.043650,8.660696,87,32,true
1047,7.535885,0.401920,8.583677,55,32,true
1048,5.924034,0.374810,7.539445,23,23,true
1049,4.932433,0.294240,8.982167,0,0,true
1050,6.956355,0.001410,7.989185,0,0,true
1051,6.582535,0.001440,8.013256,0,0,true
1052,5.019884,0.001250,8.639026,0,0,true
1053,6.992245,0.001260,8.075826,0,0,true
1054,6.691295,0.002200,9.049427,0,0,true
1055,4.365753,0.001420,7.748216,0,0,true
1056,6.831025,0.001380,8.422296,0,0,true
1057,6.871375,0.001740,8.889756,0,0,true
1058,6.071234,0.001330,7.927486,0,0,true
1059,4.323393,0.001950,8.128596,0,0,true
1060,6.920385,0.001720,8.352506,0,0,true
1061,6.932195,0.001620,8.978796,0,0,true
1062,5.630194,0.001710,7.989216,0,0,true
1063,6.324244,0.001990,8.688317,0,0,true
1064,6.099814,0.002040,7.348205,0,0,true
1065,6.490234,0.001940,9.157927,0,0,true
1066,6.075884,0.001880,7.549575,0,0,true
1067,6.688315,0.001960,9.134537,0,0,true
1068,6.157385,0.001590,7.744665,0,0,true
1069,4.542494,0.001950,8.216096,0,0,true
1070,7.075405,0.001880,8.600017,0,0,true
1071,6.737335,0.002070,8.134775,0,0,true
1072,5.560294,0.002060,8.797087,0,0,true
1073,6.877175,0.001550,8.618406,0,0,true
1074,6.383675,0.049180,7.936116,87,32,true
1075,5.436804,0.444120,8.443376,55,32,true
1076,7.533476,0.501161,8.495986,23,23,true
1077,5.122353,0.287100,7.536976,0,0,true
1078,5.633764,0.001820,9.181946,0,0,true
1079,6.840305,0.001720,7.694306,0,0,true
1080,6.553395,0.002130,8.899056,0,0,true
1081,4.160103,0.001500,7.612826,0,0,true
1082,6.865085,0.001940,9.220547,0,0,true
1083,6.748595,0.001520,7.923775,0,0,true
1084,4.889834,0.001510,7.808646,0,0,true
1085,6.828795,0.001910,8.949637,0,0,true
1086,6.571965,0.001430,7.891815,0,0,true
1087,5.517904,0.001750,8.632767,0,0,true
1088,6.869135,0.001810,8.579406,0,0,true
1089,5.637964,0.001880,7.927656,0,0,true
1090,6.320965,0.002090,8.697696,0,0,true
1091,6.839515,0.001910,8.381106,0,0,true
1092,4.882093,0.001820,7.899526,0,0,true
1093,6.965005,0.001730,8.941156,0,0,true
1094,6.668175,0.046500,8.025056,87,32,true
1095,4.590463,0.409850,7.727396,55,32,true
1096,7.517556,0.372190,8.641716,23,23,true
1097,6.513005,0.264210,8.574706,0,0,true
1098,4.080962,0.002410,8.571807,0,0,true
1099,6.961295,0.002070,8.151515,0,0,true
1100,6.788435,0.001860,8.019336,0,0,true
1101,6.469634,0.001830,8.846787,0,0,true
1102,4.413643,0.002100,7.530465,0,0,true
1103,6.851555,0.001710,8.475156,0,0,true
1104,6.945855,0.001690,8.910757,0,0,true
1105,5.613354,0.002490,8.007466,0,0,true
1106,6.409695,0.001530,8.672776,0,0,true
1107,6.749515,0.002270,8.469926,0,0,true
1108,4.407403,0.002270,7.772336,0,0,true
1109,6.851275,0.002130,8.467796,0,0,true
1110,6.641404,0.001880,7.910486,0,0,true
1111,5.162544,0.002020,8.701716,0,0,true
1112,6.966515,0.001950,8.223086,0,0,true
1113,6.379264,0.001990,8.026676,0,0,true
1114,4.275893,0.001970,8.440836,0,0,true
1115,7.092415,0.001870,8.337076,0,0,true
1116,6.986545,0.001950,9.163047,0,0,true
1117,5.557114,0.002000,8.047806,0,0,true
1118,6.435694,0.001740,8.632246,0,0,true
1119,6.049085,0.001920,7.495425,0,0,true
1120,6.445455,0.001890,9.110597,0,0,true
1121,5.836755,0.001930,7.505445,0,0,true
1122,6.282614,0.001260,8.895037,0,0,true
1123,6.876705,0.001720,8.340976,0,0,true
1124,4.470423,0.002090,7.936456,0,0,true
1125,6.816585,0.002210,8.530306,0,0,true
1126,6.957195,0.001630,8.876146,0,0,true
1127,5.808004,0.001960,8.016856,0,0,true
1128,4.419053,0.001160,7.866376,0,0,true
1129,7.042335,0.001840,8.479286,0,0,true
1130,6.739145,0.001380,8.104736,0,0,true
1131,5.699574,0.001410,8.795726,0,0,true
1132,5.116214,0.002200,7.758616,0,0,true
1133,6.997985,0.001550,9.173347,0,0,true
1134,6.657405,0.001240,8.053655,0,0,true
1135,5.773274,0.001690,8.713487,0,0,true
1136,6.388144,0.001400,7.830326,0,0,true
1137,6.370214,0.001860,8.446376,0,0,true
1138,6.363634,0.037330,8.426376,87,32,true
1139,7.162485,0.460440,8.420766,55,32,true
1140,4.597153,0.404590,8.218566,23,23,true
1141,7.152865,0.283400,8.653826,0,0,true
1142,6.323525,0.037240,8.215056,87,32,true
1143,5.190374,0.402881,8.381056,55,32,true
1144,7.415006,0.379711,8.247656,23,23,true
1145,6.516895,0.235761,8.489806,0,0,true
1146,3.663563,0.001330,7.573156,0,0,true
1147,6.696115,0.001700,8.720556,0,0,true
1148,6.623734,0.001380,8.753657,0,0,true
1149,6.252715,0.001410,7.679645,0,0,true
1150,5.368474,0.001980,8.311786,0,0,true
1151,6.699835,0.002040,8.428056,0,0,true
1152,6.629445,0.001690,8.756207,0,0,true
1153,5.186364,0.001330,7.685425,0,0,true
1154,6.212855,0.001480,8.242506,0,0,true
1155,6.547635,0.001900,8.270986,0,0,true
1156,6.511844,0.001450,8.605027,0,0,true
1157,6.365104,0.002210,8.569276,0,0,true
1158,6.399115,0.001910,8.423166,0,0,true
1159,3.731873,0.003020,8.456696,0,0,true
1160,6.023204,0.002560,7.793716,0,0,true
1161,6.833625,0.002270,9.080176,0,0,true
1162,6.676385,0.001760,7.890176,0,0,true
1163,6.534645,0.002140,8.734956,0,0,true
1164,4.828903,0.001740,7.594796,0,0,true
1165,6.866785,0.002060,8.885936,0,0,true
1166,6.629125,0.001520,7.923576,0,0,true
1167,5.034843,0.002220,8.691447,0,0,true
1168,6.791115,0.001290,8.091125,0,0,true
1169,6.908525,0.002030,8.847807,0,0,true
1170,5.218703,0.001870,7.965656,0,0,true
1171,6.551324,0.002270,8.276126,0,0,true
1172,6.777635,0.001930,8.609626,0,0,true
1173,5.043933,0.001230,7.833306,0,0,true
1174,6.398244,0.001700,8.101596,0,0,true
1175,6.842965,0.002360,8.467706,0,0,true
1176,6.714635,0.002080,8.914256,0,0,true
1177,4.187243,0.002180,7.771536,0,0,true
1178,6.398824,0.001590,8.246206,0,0,true
1179,6.814035,0.001210,8.454906,0,0,true
1180,6.680645,0.000980,8.869416,0,0,true
1181,4.842294,0.001100,7.739126,0,0,true
1182,6.751245,0.001940,8.902046,0,0,true
1183,6.478105,0.001970,7.811356,0,0,true
1184,5.412274,0.001070,8.537056,0,0,true
1185,6.765744,0.001910,8.472097,0,0,true
1186,5.689954,0.001720,7.824515,0,0,true
1187,6.296574,0.001460,8.748337,0,0,true
1188,6.726585,0.001310,8.352576,0,0,true
1189,6.556895,0.001660,8.782196,0,0,true
1190,4.672913,0.048890,7.612176,87,32,true
1191,7.177425,0.444320,8.728736,55,32,true
1192,6.731435,0.340340,8.233346,23,23,true
1193,4.383493,0.308620,7.786876,0,0,true
1194,6.403114,0.001820,8.443166,0,0,true
1195,6.718755,0.002060,8.463506,0,0,true
1196,6.549915,0.001610,8.776826,0,0,true
1197,6.769404,0.001550,8.609107,0,0,true
1198,4.937744,0.001770,7.825315,0,0,true
1199,6.514535,0.001830,7.995296,0,0,true
1200,6.532825,0.001290,8.571186,0,0,true
1201,6.456954,0.001650,8.591167,0,0,true
1202,6.187324,0.035030,8.515566,87,32,true
