METRIC,initial_load_ms,137.713780
METRIC,cache_lua_kib,15475.822266
METRIC,cache_height_payload_kib,612.500000
METRIC,cache_surface_payload_kib,612.500000
METRIC,height_gpu_kib,1225.000000
METRIC,generation_gc_kib,0.218750
METRIC,chunk_us_median,7.540000
METRIC,chunk_us_p99,10.320000
METRIC,chunks_per_second,129605.897950
METRIC,upload_us_median,5.650000
METRIC,upload_us_p99,16.420000
METRIC,queue_gc_kib,0.441406
METRIC,queue_us_median,3.580000
METRIC,queue_us_p99,3.950000
METRIC,generation_frame_ms_mean,0.005596
METRIC,generation_frame_ms_p99,0.017860
METRIC,stream_frame_ms_mean,0.007622
METRIC,stream_frame_ms_max,0.839370
METRIC,stream_upload_ms_total,33.845641
METRIC,stream_frame_ms_p99,0.036240
METRIC,macro_build_ms_mean,21.833143
METRIC,macro_build_ms_max,39.592000
METRIC,macro_cache_kib,10997.437500
METRIC,macro_builds,7.000000
