METRIC,initial_load_ms,244.941058
METRIC,cache_lua_kib,18533.197266
METRIC,cache_height_payload_kib,612.500000
METRIC,cache_surface_payload_kib,612.500000
METRIC,height_gpu_kib,1225.000000
METRIC,generation_gc_kib,0.000000
METRIC,chunk_us_median,7.380000
METRIC,chunk_us_p99,10.150000
METRIC,chunks_per_second,133559.797326
METRIC,upload_us_median,5.710000
METRIC,upload_us_p99,16.130000
METRIC,queue_gc_kib,0.441406
METRIC,queue_us_median,3.670000
METRIC,queue_us_p99,4.870000
METRIC,generation_frame_ms_mean,0.009700
METRIC,generation_frame_ms_p99,0.054240
METRIC,stream_frame_ms_mean,0.011704
METRIC,stream_frame_ms_max,0.836860
METRIC,stream_upload_ms_total,33.695217
METRIC,stream_frame_ms_p99,0.101590
METRIC,macro_build_ms_mean,43.504000
METRIC,macro_build_ms_max,74.599000
METRIC,macro_cache_kib,10997.437500
METRIC,macro_builds,7.000000
