frame,work_ms,stream_ms,interval_ms,pending,inflight,ready
93,7.157905,0.179400,7.729446,106,0,true
94,4.560604,0.287651,8.222225,104,0,true
95,7.528825,0.094900,8.622057,102,0,true
96,7.252515,0.075720,8.585746,100,0,true
97,4.454063,0.080480,8.309846,98,0,true
98,7.489326,0.080240,8.512886,96,0,true
99,6.249944,0.065550,7.493166,94,0,true
100,3.833263,0.073430,8.307226,92,0,true
101,7.626296,0.077150,8.898236,90,0,true
102,7.400245,0.076910,8.684727,88,0,true
103,4.413613,0.074910,7.420285,86,0,true
104,4.170603,0.081740,8.473286,84,0,true
105,7.623186,0.075660,8.231176,82,0,true
106,7.795036,0.372661,8.684836,80,0,true
107,5.129394,0.091760,8.858517,78,0,true
108,6.543445,0.073190,8.189946,76,0,true
109,6.600115,0.080200,7.603405,74,0,true
110,4.505833,0.075560,8.661027,72,0,true
111,7.582535,0.082520,8.547806,70,0,true
112,7.224475,0.080260,8.642146,68,0,true
113,4.196473,0.084020,8.283516,66,0,true
114,8.494356,1.084781,8.255766,136,0,true
115,6.980335,0.170270,8.499156,134,0,true
116,4.197003,0.162190,8.043966,132,0,true
117,7.453896,0.261970,8.260986,130,0,true
118,7.317036,0.185070,8.515746,128,0,true
119,4.578544,0.231171,8.381486,126,0,true
120,6.511735,0.171070,7.640586,124,0,true
121,7.594206,0.127710,8.569196,122,0,true
122,5.267253,0.077390,8.656387,120,0,true
123,6.842815,0.151550,8.329646,118,0,true
124,7.154386,0.255931,7.905055,116,0,true
125,4.231933,0.128710,8.216336,114,0,true
126,7.492176,0.079170,8.295056,112,0,true
127,7.073065,0.075690,8.562577,110,0,true
128,4.216614,0.112621,8.132215,108,0,true
129,7.122546,0.066721,8.275466,106,0,true
130,7.507806,0.104050,9.185337,104,0,true
131,4.674183,0.146820,7.513896,102,0,true
132,6.313155,0.080670,8.735976,100,0,true
133,7.617676,0.083920,8.377106,98,0,true
134,6.690965,0.257791,8.680936,168,0,true
135,4.141013,0.092040,7.752756,166,0,true
136,7.319495,0.107960,8.201226,164,0,true
137,6.932655,0.087940,8.377986,162,0,true
138,4.854953,0.076140,8.995797,160,0,true
139,7.722556,0.085210,7.913895,158,0,true
140,6.473314,0.142810,8.781807,156,0,true
141,4.074243,0.117850,7.533485,154,0,true
142,8.050916,0.090460,9.150897,152,0,true
143,6.949095,0.108310,8.109266,150,0,true
144,3.196342,0.190200,8.035626,148,0,true
145,5.069593,0.088890,8.272906,146,0,true
146,8.091935,0.075550,8.126716,144,0,true
147,7.637616,0.073070,9.160336,142,0,true
148,4.483803,0.308780,7.645096,140,0,true
149,10.471358,2.665422,8.543526,139,0,true
150,7.417665,0.295550,10.476688,137,0,true
151,3.936683,0.076260,7.424265,135,0,true
152,5.282943,0.073130,8.997887,133,0,true
153,7.880185,0.064530,8.342936,131,0,true
154,6.587895,0.066150,7.885185,129,0,true
155,3.826382,0.071650,8.650907,127,0,true
156,9.586467,1.644842,7.884005,126,0,true
157,7.312676,0.495331,9.592687,124,0,true
158,3.676313,0.060400,8.371176,122,0,true
159,5.568774,0.061250,7.733426,120,0,true
160,8.133266,0.200200,8.626176,118,0,true
161,6.885195,0.379591,8.137026,116,0,true
162,7.220785,2.268012,7.941576,115,0,true
163,7.127605,0.280160,8.280066,113,0,true
164,6.224914,0.267970,9.185187,111,0,true
165,7.276445,0.162680,8.311606,109,0,true
166,4.619793,0.079680,8.335296,107,0,true
167,5.178444,0.082100,7.677335,105,0,true
168,7.911346,0.090660,8.236126,103,0,true
169,7.828496,0.534290,8.967577,101,0,true
170,4.224043,0.234830,7.832346,99,0,true
171,3.952453,0.064590,8.281546,97,0,true
172,7.924676,0.062580,9.009736,95,0,true
173,7.177545,0.058950,7.928826,93,0,true
174,4.115983,0.057030,8.234226,91,0,true
175,6.389095,0.076690,8.174486,89,0,true
176,7.789376,0.079280,8.448616,87,0,true
177,5.454544,0.064421,8.846656,85,0,true
178,8.443556,1.423381,7.514426,155,0,true
179,5.217074,0.069940,8.454556,153,0,true
180,4.102143,0.080740,8.277486,151,0,true
181,8.277036,0.514180,9.162837,149,0,true
182,7.264455,0.092470,8.281776,218,0,true
183,4.330593,0.086630,8.321956,216,0,true
184,7.440445,0.097320,8.388636,214,0,true
185,6.130155,0.084840,7.444755,212,0,true
186,4.796454,0.097220,9.190217,210,0,true
187,7.684415,0.082670,7.858146,208,0,true
188,7.105835,0.083010,8.720356,206,0,true
189,4.117833,0.082690,8.165036,204,0,true
190,7.053495,0.071310,8.174326,202,0,true
191,7.738896,0.134330,8.113406,200,0,true
192,4.887644,0.122650,8.798086,198,0,true
193,7.572566,0.092140,7.944856,196,0,true
194,7.393336,0.103420,8.632796,194,0,true
195,4.402564,0.092231,8.453146,192,0,true
196,7.729565,0.090230,8.462527,190,0,true
197,6.282725,0.088840,7.735095,188,0,true
198,3.938483,0.127330,8.342966,186,0,true
199,7.956166,0.088310,8.997897,184,0,true
200,7.192285,0.118680,7.960266,182,0,true
201,4.311003,0.174080,8.273566,180,0,true
202,8.260356,0.493450,8.369366,178,0,true
203,7.445075,0.478150,8.265136,176,0,true
204,4.983344,0.869101,8.504176,175,0,true
205,8.251426,0.604260,8.044876,173,0,true
206,6.819945,0.529670,8.258506,171,0,true
207,4.712564,0.525001,8.883586,169,0,true
208,8.500656,0.553450,7.774386,167,0,true
209,6.903715,0.506910,8.507006,165,0,true
210,4.774233,1.017491,7.966416,163,0,true
211,8.287456,0.404481,8.834946,161,0,true
212,6.518195,0.076040,8.293336,159,0,true
213,3.924122,0.149010,8.579747,157,0,true
214,8.038346,0.075720,7.983685,155,0,true
215,6.090405,0.073840,8.042966,153,0,true
216,4.459313,0.113500,9.150157,151,0,true
217,8.070236,0.079270,7.518895,149,0,true
218,6.868105,0.090520,9.129657,147,0,true
219,3.828493,0.074330,7.925066,145,0,true
220,7.936595,0.534280,7.887046,143,0,true
221,10.020117,2.010092,8.999016,141,0,true
222,8.480577,1.230021,10.024347,139,0,true
223,4.493423,0.699620,8.483837,137,0,true
224,3.563353,0.212420,7.512315,135,0,true
225,8.815307,0.575121,8.623566,133,0,true
226,8.025745,0.563390,8.821617,131,0,true
227,4.257434,0.358471,8.031565,129,0,true
228,3.798992,0.085790,8.317087,127,0,true
229,8.464626,0.148530,7.856685,125,0,true
230,7.906906,0.542911,8.471676,195,0,true
231,5.914794,1.245131,8.968547,194,0,true
232,7.077795,0.266580,7.973726,192,0,true
233,6.048514,0.279850,8.137726,190,0,true
234,6.958115,0.820480,8.107696,188,0,true
235,8.471386,0.435060,9.017736,186,0,true
236,4.998134,0.552391,8.481296,182,0,true
237,4.332153,0.340390,8.057916,178,0,true
238,9.031777,0.222600,8.399226,176,0,true
239,7.159025,0.230240,9.036537,172,0,true
240,4.024473,0.299200,8.221536,170,0,true
241,7.212625,0.491660,8.086266,168,0,true
242,10.644107,2.138051,8.274656,235,0,true
243,9.369047,1.692372,10.648637,233,0,true
244,4.023703,0.103130,9.372847,231,0,true
245,3.613763,0.082580,8.087346,229,0,true
246,8.652986,0.074310,7.673526,227,0,true
247,7.198955,0.205700,8.659876,223,0,true
248,3.757703,0.083090,8.259276,221,0,true
249,7.645066,0.067990,8.816726,219,0,true
250,6.579405,0.067930,7.647936,217,0,true
251,3.819293,0.076850,8.638386,215,0,true
252,8.752556,0.089890,8.878237,212,0,true
253,6.448955,0.080630,8.758286,210,0,true
254,4.037472,0.499890,7.506506,208,0,true
255,8.349916,0.120600,9.101136,205,0,true
256,6.845495,0.075830,8.356926,203,0,true
257,3.589543,0.070920,7.905676,201,0,true
258,7.525366,0.078820,8.655096,199,0,true
259,6.994685,0.081090,7.529246,197,0,true
260,3.967663,0.071420,9.051086,195,0,true
261,6.115185,0.100710,8.025556,193,0,true
262,8.724796,0.089130,8.172786,191,0,true
263,4.842484,0.260521,8.734526,189,0,true
264,5.999505,1.326041,7.906656,187,0,true
265,9.105316,0.240140,9.059297,185,0,true
266,6.656105,0.280331,9.110586,183,0,true
267,3.739443,0.188990,7.717176,181,0,true
268,8.186086,0.185381,8.799586,179,0,true
269,7.450526,0.329911,8.192856,177,0,true
270,4.052673,0.372090,8.509407,175,0,true
271,4.506774,0.133131,8.113405,173,0,true
272,9.122606,0.131700,8.568197,171,0,true
273,7.196396,0.126980,9.127096,169,0,true
274,3.700403,0.106120,8.255306,167,0,true
275,4.631063,0.231750,7.759496,165,0,true
276,9.057187,0.112740,8.690956,163,0,true
277,7.078155,0.067070,9.060797,161,0,true
278,3.601122,0.079720,8.136736,231,0,true
279,3.786023,0.088730,7.659985,229,0,true
280,8.837176,0.078510,8.843487,227,0,true
281,7.575826,0.087220,8.842506,225,0,true
282,3.854823,0.074750,7.579976,223,0,true
283,4.106203,0.073460,8.912136,221,0,true
284,9.001377,0.157470,8.164826,216,0,true
285,7.253905,0.172900,9.007917,213,0,true
286,3.698072,0.083740,8.311086,210,0,true
287,3.996793,0.073950,7.756325,208,0,true
288,8.840967,0.068700,8.054436,206,0,true
289,6.929885,0.068380,8.849187,204,0,true
290,3.524612,0.060840,7.986606,202,0,true
291,7.011565,0.072310,8.583096,200,0,true
292,7.961625,0.057150,8.062066,198,0,true
293,4.190403,0.065910,8.999536,196,0,true
294,5.802444,0.063250,8.248996,194,0,true
295,8.524846,0.068550,7.859826,192,0,true
296,4.648434,0.069060,8.603406,190,0,true
297,3.922813,0.253991,8.705806,188,0,true
298,9.248267,0.442211,7.997666,186,0,true
299,7.677836,0.138260,9.285807,184,0,true
300,3.937272,0.086180,7.681986,182,0,true
301,5.111614,0.082480,8.994306,180,0,true
302,8.920657,0.074820,8.169006,178,0,true
303,6.627634,0.075740,8.948657,176,0,true
304,3.467243,0.066900,7.684365,174,0,true
305,6.548335,0.072100,8.524436,172,0,true
306,8.378996,0.098050,8.607627,241,0,true
307,4.718843,0.082140,8.385746,239,0,true
308,3.526073,0.073380,7.775925,237,0,true
309,8.640856,0.075590,8.583027,235,0,true
310,7.162335,0.073310,8.646176,233,0,true
311,3.722013,0.066660,8.222866,231,0,true
312,4.824463,0.073580,7.778886,229,0,true
313,8.491636,0.082860,8.881176,227,0,true
314,7.329276,0.479331,8.497246,224,0,true
315,4.482394,0.797681,8.386116,220,0,true
316,5.182384,0.270490,7.533646,217,0,true
317,8.463086,0.077400,8.239256,215,0,true
318,6.025644,0.183760,8.468086,212,0,true
319,5.175643,0.523660,9.083917,209,0,true
320,8.868916,0.433890,8.207036,207,0,true
321,7.219965,0.459540,8.874226,205,0,true
322,4.066223,0.322400,8.281156,203,0,true
323,7.895236,0.353330,8.125756,201,0,true
324,6.967365,0.254960,7.899696,199,0,true
325,4.112193,0.265170,9.025486,197,0,true
326,8.635946,0.243240,8.169666,266,0,true
327,6.944495,0.431821,8.639466,264,0,true
328,4.195743,0.498851,7.978436,262,0,true
329,9.888677,1.478911,8.255526,261,0,true
330,7.029536,0.148941,9.892777,259,0,true
331,3.670383,0.107670,8.088146,257,0,true
332,4.533823,0.275070,7.731086,252,0,true
333,8.713817,0.194750,8.642286,249,0,true
334,7.156215,0.117160,8.720617,246,0,true
335,3.772672,0.105740,8.217266,244,0,true
336,5.150944,0.197440,7.831755,240,0,true
337,8.676727,0.093520,8.210366,238,0,true
338,5.931704,0.106570,8.682397,236,0,true
339,3.826213,0.210420,8.013325,234,0,true
340,9.772967,0.852580,8.903077,231,0,true
341,9.902767,1.667521,9.779687,228,0,true
342,4.531903,0.262650,9.911047,226,0,true
343,3.616432,0.209320,7.592906,224,0,true
344,8.976286,0.144900,8.678816,222,0,true
345,7.444716,0.102311,8.980026,219,0,true
346,3.737213,0.063310,7.448396,217,0,true
347,3.753213,0.097600,8.796126,214,0,true
348,9.110926,0.077720,8.811167,212,0,true
349,7.526076,0.066830,9.113936,210,0,true
350,3.810693,0.065450,7.534056,208,0,true
351,3.870633,0.092700,8.868246,205,0,true
352,8.986477,0.084270,7.930856,203,0,true
353,7.203705,0.075340,8.994037,201,0,true
354,3.721292,0.098060,8.263566,199,0,true
355,4.653374,0.071620,7.782195,197,0,true
356,8.968556,0.080550,8.725167,195,0,true
357,6.667065,0.084450,8.974636,193,0,true
358,3.408562,0.063770,7.723836,191,0,true
359,5.934554,0.067440,8.465626,189,0,true
360,8.763156,0.074830,7.993526,187,0,true
361,5.101014,0.074210,8.768836,185,0,true
362,3.710643,0.084870,8.157776,183,0,true
363,8.953547,0.075160,8.771276,181,0,true
364,7.195355,0.076140,8.956167,179,0,true
365,3.697853,0.083770,8.255656,177,0,true
366,4.762333,0.076190,7.757836,175,0,true
367,9.483497,0.139610,8.825136,173,0,true
368,6.626645,0.082460,9.486997,171,0,true
369,3.494553,0.062410,7.683835,169,0,true
370,9.444017,0.986640,8.552107,238,0,true
371,7.063085,0.080570,9.446757,236,0,true
372,3.639573,0.086461,8.122945,234,0,true
373,4.077723,0.080010,7.701196,232,0,true
374,9.551237,0.108940,9.138577,301,0,true
375,7.111335,0.091200,9.554047,299,0,true
376,3.623492,0.075960,8.168236,297,0,true
377,3.852853,0.084180,7.680775,295,0,true
378,9.653997,0.124700,8.910377,292,0,true
379,8.437746,0.244760,9.657757,288,0,true
380,4.045743,0.268850,8.442276,282,0,true
381,3.612912,0.253890,8.109396,279,0,true
382,9.835487,0.217380,7.676255,275,0,true
383,7.672256,0.569941,9.840467,272,0,true
384,3.898053,0.183280,7.677296,270,0,true
385,3.999012,0.272030,8.955817,267,0,true
386,9.761287,0.276391,8.058425,265,0,true
387,7.441946,0.147921,9.767007,262,0,true
388,3.809433,0.173020,7.446146,260,0,true
389,10.275248,1.584732,8.875446,257,0,true
390,8.175936,0.499920,10.280088,255,0,true
391,3.928193,0.210250,8.179936,253,0,true
392,3.511762,0.360090,7.986986,251,0,true
393,9.980587,0.236900,8.545066,248,0,true
394,7.343525,0.080360,9.984337,246,0,true
395,3.735653,0.095480,7.347235,243,0,true
396,3.948143,0.076780,8.809617,241,0,true
397,9.849247,0.074360,8.007046,239,0,true
398,6.906515,0.073710,9.852767,237,0,true
399,4.184613,0.279130,7.964956,235,0,true
400,4.760283,0.080830,8.245026,233,0,true
401,9.982397,0.132740,8.831926,229,0,true
402,6.682735,0.080130,9.985347,227,0,true
403,3.677383,0.086740,7.755566,225,0,true
404,7.735246,0.250451,9.011056,223,0,true
405,7.653616,0.182270,7.738896,221,0,true
406,3.902932,0.125700,8.904567,219,0,true
407,5.518464,0.183401,7.972295,217,0,true
408,10.404147,0.353510,8.585037,214,0,true
409,6.122385,0.323590,10.407727,212,0,true
410,4.227863,0.282320,8.184056,209,0,true
411,9.569997,0.136970,8.498596,207,0,true
412,5.699854,0.074140,9.572667,205,0,true
413,3.610113,0.091470,7.995266,203,0,true
414,9.932688,0.093900,8.690286,201,0,true
415,6.595234,0.080460,9.935238,199,0,true
416,3.614333,0.085010,7.665715,197,0,true
417,5.256693,0.080320,8.683927,195,0,true
418,10.400727,0.099360,8.327576,193,0,true
419,5.976224,0.094900,10.404087,191,0,true
420,3.632723,0.083060,8.036606,189,0,true
421,7.121055,0.066860,7.690036,187,0,true
422,9.539547,0.191570,9.179146,257,0,true
423,4.496483,0.069210,9.542997,255,0,true
424,3.189322,0.066320,7.556086,253,0,true
425,9.760507,0.077490,8.248946,251,0,true
426,6.260114,0.083210,9.766387,249,0,true
427,3.686043,0.082690,8.319866,247,0,true
428,7.801316,0.195741,7.743745,243,0,true
429,8.688206,0.114270,8.858197,239,0,true
430,4.078383,0.070060,8.690856,237,0,true
431,3.647323,0.126850,8.136936,233,0,true
432,10.648537,0.083330,7.705956,231,0,true
433,5.887685,0.081461,10.651567,229,0,true
434,3.724293,0.158580,7.948116,295,0,true
435,7.213825,0.085640,7.786456,293,0,true
436,9.700077,0.083120,9.273277,291,0,true
437,4.450373,0.082510,9.702527,289,0,true
438,3.243723,0.098170,7.512725,287,0,true
439,10.682608,0.133400,8.277436,283,0,true
440,6.489175,0.083140,10.687798,281,0,true
441,3.562773,0.075311,7.548475,279,0,true
442,4.160203,0.105150,8.621337,276,0,true
443,11.011648,0.347430,8.220286,272,0,true
444,6.572125,0.105780,11.018298,269,0,true
445,3.640123,0.072340,7.630185,267,0,true
446,5.107003,0.089590,8.696977,265,0,true
447,10.458707,0.120670,8.165906,262,0,true
448,5.561954,0.091300,10.462887,260,0,true
449,3.660852,0.205480,7.618686,258,0,true
450,11.027368,0.805841,8.719416,256,0,true
451,6.588335,0.309490,11.033718,253,0,true
452,3.707272,0.085860,7.649246,251,0,true
453,6.580845,0.249000,8.767186,249,0,true
454,9.577317,0.231780,7.642546,247,0,true
455,4.478513,0.238080,9.580137,245,0,true
456,3.411752,0.179700,7.539755,242,0,true
457,10.511668,0.074130,8.473026,240,0,true
458,6.634835,0.096770,10.514978,237,0,true
459,3.544173,0.067800,7.695395,235,0,true
460,5.026273,0.079230,8.604517,233,0,true
461,10.521797,0.076070,8.083806,231,0,true
462,5.624134,0.074660,10.524487,229,0,true
463,3.504742,0.076960,7.681746,227,0,true
464,8.969717,0.077830,8.562726,225,0,true
465,6.780834,0.069250,8.972147,223,0,true
466,3.602723,0.084970,7.841585,221,0,true
467,6.816094,0.271040,8.660247,217,0,true
468,8.934347,0.068640,7.873325,215,0,true
469,4.128843,0.075530,8.940087,213,0,true
470,3.498432,0.090640,8.188916,282,0,true
471,10.371718,0.100350,7.517175,280,0,true
472,6.082634,0.163020,10.375628,278,0,true
473,3.902752,0.207220,8.141096,276,0,true
474,8.637767,0.242131,7.974095,274,0,true
475,6.416104,0.083850,8.690927,272,0,true
476,4.151613,0.163130,8.492386,267,0,true
477,9.305777,0.130100,8.212506,263,0,true
478,5.985974,0.103880,9.310077,260,0,true
479,3.675732,0.099270,8.046006,258,0,true
480,7.331225,0.106280,7.736555,255,0,true
481,8.569376,0.112060,8.392416,252,0,true
482,4.086542,0.077890,8.603907,250,0,true
483,3.537743,0.103091,8.146175,247,0,true
484,10.102197,0.091740,8.598847,245,0,true
485,7.424725,0.076430,10.104467,243,0,true
486,3.629563,0.100631,7.433385,240,0,true
487,3.952683,0.080590,8.689997,238,0,true
488,10.003127,0.101220,8.011886,235,0,true
489,6.658345,0.072150,10.005837,233,0,true
490,3.540373,0.085921,7.720275,231,0,true
491,5.420684,0.078660,8.601387,229,0,true
492,9.672337,0.076220,8.480836,227,0,true
493,5.757184,0.098800,9.692167,224,0,true
494,3.655982,0.100780,7.815106,221,0,true
495,9.392107,0.103520,8.714426,219,0,true
496,5.364314,0.089850,9.396527,217,0,true
497,3.059972,0.089770,7.424755,215,0,true
498,9.245307,0.099830,9.118157,283,0,true
499,7.268175,0.079720,9.248067,281,0,true
500,3.613722,0.066750,8.326276,279,0,true
501,3.985793,0.126950,7.674885,275,0,true
502,9.431347,0.093990,9.043427,273,0,true
503,7.360585,0.077890,9.435137,271,0,true
504,3.664273,0.068360,7.364375,269,0,true
505,3.629863,0.085850,8.723776,267,0,true
506,9.327256,0.099500,8.689627,264,0,true
507,7.727596,0.111151,9.330046,260,0,true
508,3.812683,0.107810,7.731526,257,0,true
509,3.964742,0.078900,8.873557,255,0,true
510,9.246667,0.105550,8.026975,252,0,true
511,7.283485,0.180070,9.250217,249,0,true
512,3.737053,0.084170,8.344846,247,0,true
513,4.243873,0.079600,7.797316,245,0,true
514,9.227597,0.102420,8.313396,242,0,true
515,7.127085,0.105590,9.230337,239,0,true
516,3.643832,0.086220,8.188816,237,0,true
517,4.197923,0.079380,7.703055,235,0,true
518,9.004947,0.090630,8.258566,304,0,true
519,7.059475,0.078550,9.010057,302,0,true
520,3.623032,0.097090,8.119636,300,0,true
521,7.099855,0.114650,8.637986,297,0,true
522,8.474526,0.245150,8.160276,294,0,true
523,4.287343,0.091930,8.479486,292,0,true
524,3.861133,0.156300,8.347236,287,0,true
525,9.018786,0.119540,7.921296,284,0,true
526,7.101346,0.118420,9.023266,281,0,true
527,3.672723,0.085300,8.160766,279,0,true
528,3.933263,0.159180,7.732836,274,0,true
529,9.078157,0.082871,8.991746,272,0,true
530,7.471385,0.066450,9.080667,270,0,true
531,3.902493,0.187681,7.475265,268,0,true
532,4.131033,0.102510,8.962197,265,0,true
533,9.009077,0.121890,8.190826,262,0,true
534,7.429775,0.213700,9.011647,260,0,true
535,3.752153,0.086380,7.460025,258,0,true
536,3.769053,0.072130,8.809976,256,0,true
537,9.155897,0.117410,7.828046,253,0,true
538,7.864065,0.210400,9.160987,251,0,true
539,4.229924,0.269211,7.869675,248,0,true
540,3.864243,0.130391,8.295046,246,0,true
541,9.460037,0.296520,8.923817,244,0,true
542,8.229286,0.125490,9.466947,242,0,true
543,4.370463,0.116190,8.233946,239,0,true
544,4.372193,0.102100,8.411746,237,0,true
545,9.048737,0.102650,7.432215,235,0,true
546,6.544935,0.093470,9.054037,233,0,true
547,3.729913,0.099491,7.601195,230,0,true
548,8.033476,0.088680,8.791577,228,0,true
549,7.069075,0.080650,8.037936,226,0,true
550,3.970103,0.081320,9.078496,224,0,true
551,8.633266,0.106170,8.003966,221,0,true
552,6.250705,0.168031,8.639996,219,0,true
553,4.048513,0.226001,8.307926,217,0,true
554,8.575187,0.091730,8.110456,215,0,true
555,5.859914,0.083120,8.582907,213,0,true
556,3.637943,0.083360,7.919105,211,0,true
557,8.849246,0.101090,8.695877,208,0,true
558,6.962585,0.077940,8.851986,206,0,true
559,3.669283,0.086420,8.019386,203,0,true
560,4.467013,0.089310,7.727036,201,0,true
561,8.778656,0.070170,8.525976,199,0,true
562,7.119185,0.093740,8.784106,268,0,true
563,3.624153,0.081400,8.176826,266,0,true
564,7.211756,0.083940,8.656486,264,0,true
565,7.955016,0.069390,8.268856,262,0,true
566,4.152583,0.156210,7.959246,331,0,true
567,3.671283,0.082350,8.210236,329,0,true
568,8.524537,0.086091,8.729096,327,0,true
569,7.423895,0.076410,8.530167,325,0,true
570,3.891673,0.100960,7.427875,322,0,true
571,4.272653,0.139610,8.952277,318,0,true
572,8.599966,0.181810,8.330856,312,0,true
573,7.229165,0.109290,8.696316,309,0,true
574,3.850043,0.123880,8.287606,305,0,true
575,5.113483,0.120130,7.908406,301,0,true
576,8.393896,0.094810,8.172986,299,0,true
577,5.936374,0.100130,8.400766,296,0,true
578,3.714932,0.113980,7.996356,293,0,true
579,8.486856,0.110140,8.775616,290,0,true
580,6.848075,0.082250,8.490856,288,0,true
581,3.574733,0.131470,7.916316,284,0,true
582,6.615775,0.077040,8.631686,282,0,true
583,8.418706,0.110460,8.673237,279,0,true
584,4.993453,0.080350,8.425286,277,0,true
585,3.723562,0.095180,8.050856,274,0,true
586,8.440166,0.081770,7.782125,272,0,true
587,6.271745,0.105240,8.444426,269,0,true
588,3.643573,0.074080,8.328716,267,0,true
589,8.749306,0.333680,8.702377,264,0,true
590,6.724905,0.082410,8.770846,262,0,true
591,3.696472,0.191680,7.782416,260,0,true
592,7.668486,0.136520,8.753306,258,0,true
593,6.869885,0.125290,7.672006,254,0,true
594,3.962743,0.069750,8.934896,252,0,true
595,8.275096,0.069450,7.984516,250,0,true
596,6.236775,0.187750,8.279226,248,0,true
597,4.049193,0.202250,8.293966,246,0,true
598,8.513456,0.152590,8.111736,244,0,true
599,5.984454,0.183810,8.522246,242,0,true
600,5.009583,0.276140,9.044917,239,0,true
601,8.479396,0.072230,8.072496,237,0,true
602,5.685854,0.091560,8.485506,234,0,true
603,3.656773,0.068210,7.745085,232,0,true
604,8.585916,0.078590,8.719627,230,0,true
605,6.948205,0.076680,8.592706,228,0,true
606,3.603012,0.084000,8.009576,226,0,true
